-4.848000000000000000e+03,2.252000000000000000e+03,1.330000000000000000e+04,-3.632000000000000000e+03,-1.350000000000000000e+02,4.000000000000000000e+02
-5.132000000000000000e+03,2.196000000000000000e+03,1.328800000000000000e+04,-3.616000000000000000e+03,-2.900000000000000000e+02,3.010000000000000000e+02
-5.396000000000000000e+03,2.176000000000000000e+03,1.337200000000000000e+04,-3.648000000000000000e+03,-3.510000000000000000e+02,4.530000000000000000e+02
-5.592000000000000000e+03,1.724000000000000000e+03,1.360800000000000000e+04,-3.680000000000000000e+03,-2.470000000000000000e+02,3.580000000000000000e+02
-5.504000000000000000e+03,1.744000000000000000e+03,1.350400000000000000e+04,-3.616000000000000000e+03,-2.760000000000000000e+02,2.790000000000000000e+02
-5.288000000000000000e+03,2.224000000000000000e+03,1.351200000000000000e+04,-3.632000000000000000e+03,-2.960000000000000000e+02,5.400000000000000000e+01
-4.956000000000000000e+03,2.336000000000000000e+03,1.301600000000000000e+04,-3.664000000000000000e+03,-1.930000000000000000e+02,8.300000000000000000e+01
-5.380000000000000000e+03,2.320000000000000000e+03,1.322000000000000000e+04,-3.632000000000000000e+03,-3.210000000000000000e+02,3.390000000000000000e+02
-5.396000000000000000e+03,2.116000000000000000e+03,1.324800000000000000e+04,-3.600000000000000000e+03,-4.260000000000000000e+02,-7.400000000000000000e+01
-4.816000000000000000e+03,2.104000000000000000e+03,1.299200000000000000e+04,-3.616000000000000000e+03,-4.230000000000000000e+02,1.190000000000000000e+02
-5.152000000000000000e+03,2.068000000000000000e+03,1.340400000000000000e+04,-3.648000000000000000e+03,-3.900000000000000000e+02,7.400000000000000000e+01
-4.996000000000000000e+03,1.860000000000000000e+03,1.345600000000000000e+04,-3.616000000000000000e+03,-2.880000000000000000e+02,0.000000000000000000e+00
-5.128000000000000000e+03,2.064000000000000000e+03,1.337200000000000000e+04,-3.648000000000000000e+03,-1.380000000000000000e+02,1.610000000000000000e+02
-4.972000000000000000e+03,2.052000000000000000e+03,1.315200000000000000e+04,-3.648000000000000000e+03,-3.500000000000000000e+02,6.700000000000000000e+01
-4.956000000000000000e+03,2.112000000000000000e+03,1.338400000000000000e+04,-3.680000000000000000e+03,-1.400000000000000000e+02,1.690000000000000000e+02
-4.792000000000000000e+03,2.016000000000000000e+03,1.333600000000000000e+04,-3.648000000000000000e+03,-4.260000000000000000e+02,3.100000000000000000e+01
-4.888000000000000000e+03,1.940000000000000000e+03,1.335600000000000000e+04,-3.648000000000000000e+03,-1.430000000000000000e+02,4.800000000000000000e+02
-5.064000000000000000e+03,2.076000000000000000e+03,1.378800000000000000e+04,-3.648000000000000000e+03,-3.140000000000000000e+02,7.300000000000000000e+01
-5.192000000000000000e+03,1.824000000000000000e+03,1.337200000000000000e+04,-3.632000000000000000e+03,-2.290000000000000000e+02,6.120000000000000000e+02
-5.264000000000000000e+03,2.256000000000000000e+03,1.360400000000000000e+04,-3.664000000000000000e+03,-1.130000000000000000e+02,1.190000000000000000e+02
-5.064000000000000000e+03,2.292000000000000000e+03,1.301600000000000000e+04,-3.664000000000000000e+03,-1.490000000000000000e+02,2.930000000000000000e+02
-5.064000000000000000e+03,2.544000000000000000e+03,1.333200000000000000e+04,-3.616000000000000000e+03,-9.800000000000000000e+01,2.930000000000000000e+02
-4.976000000000000000e+03,2.184000000000000000e+03,1.322000000000000000e+04,-3.648000000000000000e+03,-2.260000000000000000e+02,2.850000000000000000e+02
-5.176000000000000000e+03,1.976000000000000000e+03,1.334000000000000000e+04,-3.648000000000000000e+03,-7.500000000000000000e+01,4.400000000000000000e+02
-5.312000000000000000e+03,1.844000000000000000e+03,1.324800000000000000e+04,-3.616000000000000000e+03,-1.680000000000000000e+02,2.080000000000000000e+02
-5.392000000000000000e+03,2.236000000000000000e+03,1.361600000000000000e+04,-3.648000000000000000e+03,-1.840000000000000000e+02,2.290000000000000000e+02
-5.136000000000000000e+03,2.048000000000000000e+03,1.305600000000000000e+04,-3.648000000000000000e+03,-2.810000000000000000e+02,1.790000000000000000e+02
-5.348000000000000000e+03,2.392000000000000000e+03,1.344800000000000000e+04,-3.632000000000000000e+03,-8.400000000000000000e+01,2.170000000000000000e+02
-5.176000000000000000e+03,1.960000000000000000e+03,1.320000000000000000e+04,-3.664000000000000000e+03,-2.680000000000000000e+02,2.050000000000000000e+02
-5.148000000000000000e+03,2.324000000000000000e+03,1.323200000000000000e+04,-3.632000000000000000e+03,-6.500000000000000000e+01,2.780000000000000000e+02
-5.084000000000000000e+03,2.384000000000000000e+03,1.328400000000000000e+04,-3.664000000000000000e+03,-4.650000000000000000e+02,2.600000000000000000e+01
-4.640000000000000000e+03,2.532000000000000000e+03,1.273600000000000000e+04,-3.600000000000000000e+03,-1.460000000000000000e+02,1.840000000000000000e+02
-4.916000000000000000e+03,2.636000000000000000e+03,1.360000000000000000e+04,-3.696000000000000000e+03,-3.600000000000000000e+02,2.170000000000000000e+02
-4.996000000000000000e+03,2.320000000000000000e+03,1.310400000000000000e+04,-3.648000000000000000e+03,-2.260000000000000000e+02,3.300000000000000000e+02
-5.568000000000000000e+03,2.244000000000000000e+03,1.354400000000000000e+04,-3.616000000000000000e+03,-2.530000000000000000e+02,2.580000000000000000e+02
-5.216000000000000000e+03,1.852000000000000000e+03,1.289200000000000000e+04,-3.648000000000000000e+03,-2.320000000000000000e+02,-8.800000000000000000e+01
-5.344000000000000000e+03,2.440000000000000000e+03,1.345600000000000000e+04,-3.664000000000000000e+03,-2.440000000000000000e+02,1.690000000000000000e+02
-4.808000000000000000e+03,1.728000000000000000e+03,1.391200000000000000e+04,-3.632000000000000000e+03,-7.130000000000000000e+02,-5.970000000000000000e+02
-5.832000000000000000e+03,1.844000000000000000e+03,1.392400000000000000e+04,-3.648000000000000000e+03,2.440000000000000000e+02,9.910000000000000000e+02
-5.476000000000000000e+03,1.968000000000000000e+03,1.388800000000000000e+04,-3.616000000000000000e+03,-7.820000000000000000e+02,-2.900000000000000000e+01
-5.096000000000000000e+03,2.016000000000000000e+03,1.302400000000000000e+04,-3.648000000000000000e+03,3.260000000000000000e+02,7.720000000000000000e+02
-5.260000000000000000e+03,2.720000000000000000e+03,1.346400000000000000e+04,-3.616000000000000000e+03,-5.750000000000000000e+02,7.910000000000000000e+02
-5.040000000000000000e+03,1.604000000000000000e+03,1.231600000000000000e+04,-3.648000000000000000e+03,4.430000000000000000e+02,2.010000000000000000e+03
-6.140000000000000000e+03,2.512000000000000000e+03,1.406000000000000000e+04,-3.632000000000000000e+03,6.600000000000000000e+01,-2.170000000000000000e+02
-5.080000000000000000e+03,2.140000000000000000e+03,1.211200000000000000e+04,-3.648000000000000000e+03,5.000000000000000000e+00,2.230000000000000000e+02
-5.392000000000000000e+03,2.460000000000000000e+03,1.335600000000000000e+04,-3.600000000000000000e+03,7.140000000000000000e+02,3.660000000000000000e+02
-5.184000000000000000e+03,2.768000000000000000e+03,1.278000000000000000e+04,-3.632000000000000000e+03,-2.700000000000000000e+02,-1.330000000000000000e+02
-5.568000000000000000e+03,2.412000000000000000e+03,1.297200000000000000e+04,-3.648000000000000000e+03,-1.980000000000000000e+02,5.920000000000000000e+02
